#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Particle_Img|Draw_Type|Param_Type|ParamType2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Use_Alpha|Alpha|Sun_Prop|Damage_Per_Second|Grnd_Cnt|Legacy|Groups|Groups2|Max_Drops|Drops|Sounds|Group_Cracky|Group_Crumbly|Group_Choppy|Group_Snappy|Group_Bendy|Group_Oddly_Breakable_by_Hand|Group_Level|Group_Stone|Group_Sand|Group_Glass|Group_Ore|Group_Metal|Group_Mineral|Group_Ice|Group_Snowy|Group_Dirt|Group_Grass|Group_Soil|Group_BakedClay|Group_Liquid|Group_Lava|Group_Igniter|Group_Mud|Group_Oil|Group_Flammable|Group_Quicksand|Group_Water|Group_Puts_Out_Fire|Group_Cools_Lava|Group_Falling_Node|Group_Not_In_Creative_Inventory|Group_Drown|Group_Disable_Jump|Group_Mohs|Group_RockType|Grp_MatType|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|PostEffectColor|vframe_asp_w|vframe_asp_h|vframe_len
##     Stone Brick Block Nodes     ##|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
liquid_water_murky_source|Murky Water Flowing|||lib_materials_fluid_water_source_animated.png^[colorize:#1F1F00:alpha||liquid|light|||FALSE|FALSE||FALSE|TRUE||160|||TRUE||water=3,liquid=3,cools_lava=1,puts_out_fire=1|water 3,liquid 3,cools_lava 1,puts_out_fire 1|||water||||||||||||||||||||3|||||||3|1|1|||1|||||source|1|4||liquid_water_murky_source|liquid_water_murky_flowing|a=103,r=30,g=90,b=90|16|16|2
liquid_water_rushing_flowing|Rushing Water Flowing|||lib_materials_fluid_water_rushing_source.png,lib_materials_fluid_water_rushing_flowing_animated.png||flowingliquid|light|flowingliquid||FALSE|FALSE||FALSE|TRUE||160|||TRUE||water=3,liquid=2,cools_lava=1,puts_out_fire=1,not_in_creative_inventory=1|water 3,liquid 2,cools_lava 1,puts_out_fire 1,not_in_creative_inventory 1|||water||||||||||||||||||||3|||||||3|1|1||1|1|||||flowing|1|4|FALSE|liquid_water_rushing_source|liquid_water_rushing_flowing|a=64,r=100,g=150,b=200|16|16|0.8
liquid_water_rushing_source|Rushing Water Source|||lib_materials_fluid_water_rushing_source_animated.png||liquid|light|||FALSE|FALSE||FALSE|TRUE||160|||TRUE||water=3,liquid=2,cools_lava=1,puts_out_fire=1|water 3,liquid 2,cools_lava 1,puts_out_fire 1|||water||||||||||||||||||||3|||||||3|1|1|||1|||||source|1|4|FALSE|liquid_water_rushing_source|liquid_water_rushing_flowing|a=64,r=100,g=130,b=200|16|16|2
liquid_water_swamp_flowing|Swamp Water Flowing|||lib_materials_fluid_water_swamp_source.png,lib_materials_fluid_water_swamp_flowing_animated.png||flowingliquid|light|flowingliquid||FALSE|FALSE||FALSE|TRUE||160|||TRUE||water=3,liquid=2,cools_lava=1,puts_out_fire=1,not_in_creative_inventory=1|water 3,liquid 2,cools_lava 1,puts_out_fire 1,not_in_creative_inventory 1|||water||||||||||||||||||||3|||||||3|1|1||1|1|||||flowing|1|4|FALSE|liquid_water_swamp_source|liquid_water_swamp_flowing|a=64,r=70,g=90,b=120|16|16|1.5
liquid_water_swamp_source|Swamp Water Source|||lib_materials_fluid_water_swamp_source_animated.png||liquid|light|||FALSE|FALSE||FALSE|TRUE||160|||TRUE||water=3,liquid=2,cools_lava=1,puts_out_fire=1|water 3,liquid 2,cools_lava 1,puts_out_fire 1|||water||||||||||||||||||||3|||||||3|1|1|||1|||||source|1|4|FALSE|liquid_water_swamp_source|liquid_water_swamp_flowing|a=64,r=70,g=90,b=120|16|16|1.5
liquid_water_river_muddy_flowing|Muddy River Water Flowing|||lib_materials_fluid_water_river_muddy_source.png,lib_materials_fluid_water_river_muddy_flowing_animated.png||flowingliquid|light|flowingliquid||FALSE|FALSE||FALSE|TRUE||160|||TRUE||water=3,liquid=3,cools_lava=1,puts_out_fire=1,not_in_creative_inventory=1|water 3,liquid 3,cools_lava 1,puts_out_fire 1,not_in_creative_inventory 1|||water||||||||||||||||||||3|||||||3|1|1||1|1|||||flowing|1|4|FALSE|liquid_water_river_muddy_source|liquid_water_river_muddy_flowing|a=103,r=92,g=80,b=48|16|16|0.8
liquid_water_river_muddy_source|Muddy River Water Source|||lib_materials_fluid_water_river_muddy_source_animated.png||liquid|light|||FALSE|FALSE||FALSE|TRUE||160|||TRUE||water=3,liquid=3,cools_lava=1,puts_out_fire=1|water 3,liquid 3,cools_lava 1,puts_out_fire 1|||water||||||||||||||||||||3|||||||3|1|1|||1|||||source|1|4||liquid_water_river_muddy_source|liquid_water_river_muddy_flowing|a=103,r=92,g=80,b=48|16|16|2
liquid_water_river_flowing|River Water Flowing|default|river_water_flowing|lib_materials_fluid_water_river_source.png,lib_materials_fluid_water_river_flowing_animated.png||flowingliquid|light|flowingliquid||FALSE|FALSE||FALSE|TRUE||160|||TRUE||water=3,liquid=2,cools_lava=1,puts_out_fire=1,not_in_creative_inventory=1|water 3,liquid 2,cools_lava 1,puts_out_fire 1,not_in_creative_inventory 1|||water||||||||||||||||||||3|||||||3|1|1||1|1|||||flowing|1|4|FALSE|liquid_water_river_source|liquid_water_river_flowing|a=103,r=30,g=76,b=90|16|16|0.8
liquid_water_river_source|River Water Source|default|river_water_source|lib_materials_fluid_water_river_source_animated.png||liquid|light|||FALSE|FALSE||FALSE|TRUE||160|||TRUE||water=3,liquid=2,cools_lava=1,puts_out_fire=1|water 3,liquid 2,cools_lava 1,puts_out_fire 1|||water||||||||||||||||||||3|||||||3|1|1|||1|||||source|1|4||liquid_water_river_source|liquid_water_river_flowing|a=103,r=30,g=76,b=90|16|16|2
liquid_water_flowing|Water Flowing|default|water_flowing|lib_materials_fluid_water_source.png,lib_materials_fluid_water_flowing_animated.png||flowingliquid|light|flowingliquid||FALSE|FALSE||FALSE|TRUE||160|||TRUE||water=3,liquid=3,cools_lava=1,puts_out_fire=1,not_in_creative_inventory=1|water 3,liquid 3,cools_lava 1,puts_out_fire 1,not_in_creative_inventory 1|||water||||||||||||||||||||3|||||||3|1|1||1|1|||||flowing|1|4|FALSE|liquid_water_source|liquid_water_flowing|a=103,r=30,g=60,b=90|16|16|0.8
liquid_water_source|Water Source|default|water_source|lib_materials_fluid_water_source_animated.png||liquid|light|||FALSE|FALSE||FALSE|TRUE||160|||TRUE||water=3,liquid=3,cools_lava=1,puts_out_fire=1|water 3,liquid 3,cools_lava 1,puts_out_fire 1|||water||||||||||||||||||||3|||||||3|1|1|||1|||||source|1|4||liquid_water_source|liquid_water_flowing|a=103,r=30,g=60,b=90|16|16|2
##     Dirt Nodes     ##|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
dirt|Dirt|default|dirt|lib_materials_dirt.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_black|Black Dirt|||lib_materials_dirt_black.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_brown|Brown Dirt|||lib_materials_dirt_brown.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_clay|Clay Dirt|aotearoa|clay|lib_materials_dirt_clay.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_clayey|Clayey Dirt|vmg|clayey_dirt|lib_materials_dirt_clayey.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_clay_red|Red Clay|vmg|red_clay|lib_materials_dirt_clay_red.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_clay_white|White Clay|default|clay|lib_materials_dirt_clay_white.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_coarse|Coarse Dirt|||lib_materials_dirt_coarse.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_compacted|Compacted Dirt|||lib_materials_dirt_compacted.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_dark|Dark Dirt|darkage|darkdirt|lib_materials_dirt_dark.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_dried|Dried Dirt|ethereal|dried_dirt|lib_materials_dirt_dried.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_dry|Dry Dirt|||lib_materials_dirt_dry.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_loam|Loam Dirt|||lib_materials_dirt_loam.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_mud_01|Mud|biomes|mud|lib_materials_dirt_mud_01.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_mud_02|Mud 02|aotearoa|mud|lib_materials_dirt_mud_02.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_mud_dried|Dried Mud|default|mud|lib_materials_dirt_mud_dried_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_peat|Peat|aotearoa|peat|lib_materials_dirt_peat.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|1|lib_materials:metal_iron_lump 1000,lib_materials:dirt_peat|dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_permafrost|Permafrost|default|permafrost|lib_materials_dirt_permafrost.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_red|Red Dirt|australia|red_dirt|aus_red_dirt.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_sandy|Sandy Dirt|vmg|sandy_dirt|lib_materials_dirt_sandy.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_silt_01|Silt 01|darkage|silt|lib_materials_dirt_silt_01.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_silt_02|Silt 02|vmg|silt|lib_materials_dirt_silt_02.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_silt_03|Silt 03|aotearoa|silt|lib_materials_dirt_silt_03.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_silty|Silty Dirt|vmg|silty_dirt|lib_materials_dirt_silty.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_sod|Sod|||lib_materials_dirt_sod.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_trail|Trail Dirt|||lib_materials_dirt_trail.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1|||dirt||3||||||||||||||1||1||||||||||||||||||||||||||||
dirt_with_grass_fungi|Dirt with Fungi|||lib_materials_grass_fungi_top.png,lib_materials_dirt.png,lib_materials_grass_fungi_side.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1,grass 1|||dirt||3||||||||||||||1|1|1||||||||||||||||||||||||||||
dirt_with_grass_jungle_02|Dirt with Jungle Grass 02|||lib_materials_grass_jungle_02_top.png,lib_materials_dirt.png,lib_materials_grass_jungle_02_side.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1,grass 1|||dirt||3||||||||||||||1|1|1||||||||||||||||||||||||||||
dirt_with_grass_leafy|Dirt with Leafy Grass|||lib_materials_grass_leafy_top.png,lib_materials_dirt.png,lib_materials_grass_leafy_side.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1,grass 1|||dirt||3||||||||||||||1|1|1||||||||||||||||||||||||||||
dirt_with_grass_peat_moss|Dirt with Peat Moss|||lib_materials_grass_peat_moss_top.png,lib_materials_dirt.png,lib_materials_grass_peat_moss_side.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1,grass 1|||dirt||3||||||||||||||1|1|1||||||||||||||||||||||||||||
dirt_with_grass_swamp|Dirt with Swamp Grass|||lib_materials_grass_swamp_top.png,lib_materials_dirt.png,lib_materials_grass_swamp_side.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,dirt 1,grass 1|||dirt||3||||||||||||||1|1|1||||||||||||||||||||||||||||
#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Particle_Img|Draw_Type|Param_Type|ParamType2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Use_Alpha|Alpha|Sun_Prop|Damage_Per_Second|Grnd_Cnt|Legacy|Groups|Groups2|Max_Drops|Drops|Sounds|Group_Cracky|Group_Crumbly|Group_Choppy|Group_Snappy|Group_Bendy|Group_Oddly_Breakable_by_Hand|Group_Level|Group_Stone|Group_Sand|Group_Glass|Group_Ore|Group_Metal|Group_Mineral|Group_Ice|Group_Snowy|Group_Dirt|Group_Grass|Group_Soil|Group_BakedClay|Group_Liquid|Group_Lava|Group_Igniter|Group_Mud|Group_Oil|Group_Flammable|Group_Quicksand|Group_Water|Group_Puts_Out_Fire|Group_Cools_Lava|Group_Falling_Node|Group_Not_In_Creative_Inventory|Group_Drown|Group_Disable_Jump|Group_Mohs|Group_RockType|Grp_MatType|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|PostEffectColor|vframe_asp_w|vframe_asp_h|vframe_len
## Grass Nodes|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
grass|Grass|||lib_materials_grass_default_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_bamboo|Bamboo Grass|||lib_materials_grass_bamboo_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_brown|Brown Grass|||lib_materials_grass_brown_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cold|Cold Grass|||lib_materials_grass_cold_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_crystal|Crystal Grass|||lib_materials_grass_crystal_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_dry|Dry Grass|||lib_materials_grass_dry_default_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_fiery|Fiery Grass|||lib_materials_grass_fiery_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_gray|Gray Grass|||lib_materials_grass_gray_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_green|Green Grass|||lib_materials_grass_green_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_grove|Grove Grass|||lib_materials_grass_grove_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_jungle_01|Jungle Grass 01|||lib_materials_grass_jungle_01_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_mushroom|Mushroom Grass|||lib_materials_grass_mushroom_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_prairie|Prairie Grass|||lib_materials_grass_prairie_top.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
litter_coniferous|Coniferous Litter|||lib_materials_litter_coniferous.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
litter_rainforest|Rainforest Litter|||lib_materials_litter_rainforest.png|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
litter_dark|Dark Litter|||aotearoa_dirt_with_dark_litter.png|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
forest_peat|Forest Peat|||aotearoa_forest_peat.png|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
moss|Moss|||aotearoa_dirt_with_moss.png|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
grass_hot_humid_coastal|grass hot humid coastal|||lib_materials_grass_coastal_top.png^[colorize:#87bf44:80|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_humid_lowland|grass hot humid lowland|||lib_materials_grass_lowland_top.png^[colorize:#87bf44:80|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_humid_shelf|grass hot humid shelf|||lib_materials_grass_shelf_top.png^[colorize:#87bf44:80|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_humid_highland|grass hot humid highland|||lib_materials_grass_highland_top.png^[colorize:#87bf44:80|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_semihumid_coastal|grass hot semihumid coastal|||lib_materials_grass_coastal_top.png^[colorize:#c3b046:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_semihumid_lowland|grass hot semihumid lowland|||lib_materials_grass_lowland_top.png^[colorize:#c3b046:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_semihumid_shelf|grass hot semihumid shelf|||lib_materials_grass_shelf_top.png^[colorize:#c3b046:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_semihumid_highland|grass hot semihumid highland|||lib_materials_grass_highland_top.png^[colorize:#c3b046:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_temperate_coastal|grass hot temperate coastal|||lib_materials_grass_coastal_top.png^[colorize:#d4934e:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_temperate_lowland|grass hot temperate lowland|||lib_materials_grass_lowland_top.png^[colorize:#d4934e:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_temperate_shelf|grass hot temperate shelf|||lib_materials_grass_shelf_top.png^[colorize:#d4934e:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_temperate_highland|grass hot temperate highland|||lib_materials_grass_highland_top.png^[colorize:#d4934e:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_semiarid_coastal|grass hot semiarid coastal|||lib_materials_grass_coastal_top.png^[colorize:#c57460:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_semiarid_lowland|grass hot semiarid lowland|||lib_materials_grass_lowland_top.png^[colorize:#c57460:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_semiarid_shelf|grass hot semiarid shelf|||lib_materials_grass_shelf_top.png^[colorize:#c57460:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_hot_semiarid_highland|grass hot semiarid highland|||lib_materials_grass_highland_top.png^[colorize:#c57460:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_humid_coastal|grass warm humid coastal|||lib_materials_grass_coastal_top.png^[colorize:#74ab48:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_humid_lowland|grass warm humid lowland|||lib_materials_grass_lowland_top.png^[colorize:#74ab48:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_humid_shelf|grass warm humid shelf|||lib_materials_grass_shelf_top.png^[colorize:#74ab48:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_humid_highland|grass warm humid highland|||lib_materials_grass_highland_top.png^[colorize:#74ab48:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_semihumid_coastal|grass warm semihumid coastal|||lib_materials_grass_coastal_top.png^[colorize:#a9a84b:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_semihumid_lowland|grass warm semihumid lowland|||lib_materials_grass_lowland_top.png^[colorize:#a9a84b:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_semihumid_shelf|grass warm semihumid shelf|||lib_materials_grass_shelf_top.png^[colorize:#a9a84b:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_semihumid_highland|grass warm semihumid highland|||lib_materials_grass_highland_top.png^[colorize:#a9a84b:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_temperate_coastal|grass warm temperate coastal|||lib_materials_grass_coastal_top.png^[colorize:#b99551:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_temperate_lowland|grass warm temperate lowland|||lib_materials_grass_lowland_top.png^[colorize:#b99551:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_temperate_shelf|grass warm temperate shelf|||lib_materials_grass_shelf_top.png^[colorize:#b99551:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_temperate_highland|grass warm temperate highland|||lib_materials_grass_highland_top.png^[colorize:#b99551:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_semiarid_coastal|grass warm semiarid coastal|||lib_materials_grass_coastal_top.png^[colorize:#c27e55:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_semiarid_lowland|grass warm semiarid lowland|||lib_materials_grass_lowland_top.png^[colorize:#c27e55:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_semiarid_shelf|grass warm semiarid shelf|||lib_materials_grass_shelf_top.png^[colorize:#c27e55:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_warm_semiarid_highland|grass warm semiarid highland|||lib_materials_grass_highland_top.png^[colorize:#c27e55:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_humid_coastal|grass temperate humid coastal|||lib_materials_grass_coastal_top.png^[colorize:#46ae39:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_humid_lowland|grass temperate humid lowland|||lib_materials_grass_lowland_top.png^[colorize:#46ae39:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_humid_shelf|grass temperate humid shelf|||lib_materials_grass_shelf_top.png^[colorize:#46ae39:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_humid_highland|grass temperate humid highland|||lib_materials_grass_highland_top.png^[colorize:#46ae39:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
